title,author,genre,rating,image_url
Magician,Raymond E. Feist,Fantasy,4.32,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1391464462i/43916.jpg
Promise Me,Harlan Coben,Mystery,4.03,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1361152177i/43924.jpg
Gone for Good,Harlan Coben,Mystery,4.11,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388200178i/43930.jpg
The Woods,Harlan Coben,Mystery,4.06,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1439523356i/43931.jpg
Tell No One,Harlan Coben,Mystery,4.08,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1421365049i/43933.jpg
The Quiet Game,Greg Iles,Mystery,4.22,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1386920855i/43993.jpg
Small Island,Andrea Levy,Fiction,4.01,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1437256773i/44001.jpg
Shield of Thunder,David Gemmell,Fantasy,4.38,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327931505i/44011.jpg
Fablehaven,Brandon Mull,Fantasy,4.13,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1460309528i/44652.jpg
Pawn of Prophecy,David Eddings,Fantasy,4.16,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1391346857i/44659.jpg
The Belgariad Boxed Set: Pawn of Prophecy / Queen of Sorcery / Magician's Gambit / Castle of Wizardry / Enchanters' End Game,David Eddings,Fantasy,4.29,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1391347386i/44660.jpg
Enchanters' End Game,David Eddings,Fantasy,4.19,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1217735909i/44687.jpg
Magician's Gambit,David Eddings,Fantasy,4.15,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1315276590i/44688.jpg
The Moon and Sixpence,W. Somerset Maugham,Fiction,4.13,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348314865i/44796.jpg
Ship of Magic,Robin Hobb,Fantasy,4.21,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1360507722i/45100.jpg
The Mad Ship,Robin Hobb,Fantasy,4.3,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1328628210i/45101.jpg
Ship of Destiny,Robin Hobb,Fantasy,4.29,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1654640121i/45102.jpg
Fool's Fate,Robin Hobb,Fantasy,4.47,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388181998i/45108.jpg
Golden Fool,Robin Hobb,Fantasy,4.36,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388182007i/45109.jpg
The Neutronium Alchemist 2: Conflict,Peter F. Hamilton,Science Fiction,4.34,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388298417i/45242.jpg
The Reality Dysfunction,Peter F. Hamilton,Science Fiction,4.13,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1331274659i/45245.jpg
Judas Unchained,Peter F. Hamilton,Science Fiction,4.3,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1389814272i/45251.jpg
Pandora's Star,Peter F. Hamilton,Science Fiction,4.23,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1440699949i/45252.jpg
Fallen Dragon,Peter F. Hamilton,Science Fiction,4.08,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1302015952i/45258.jpg
The Book of Disquiet,Fernando Pessoa,Fiction,4.41,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1631144816i/45974.jpg
Eldest,Christopher Paolini,Fantasy,4.03,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1387119654i/45978.jpg
Magic Study,Maria V. Snyder,Fantasy,4.04,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388350824i/46202.jpg
The Chaneysville Incident,David  Bradley,Fiction,4.0,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1422969495i/46214.jpg
Ask the Dust,John Fante,Fiction,4.11,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388283697i/46227.jpg
The Chemistry of Death,Simon Beckett,Thriller,4.16,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1320533922i/46465.jpg
The Foundation Trilogy,Isaac Asimov,Science Fiction,4.42,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1316412178i/46654.jpg
Oryx and Crake,Margaret Atwood,Fiction,4.01,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1668379066i/46756.jpg
Requiem for a Dream,Hubert Selby Jr.,Fiction,4.11,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1676169823i/46945.jpg
Archer's Goon,Diana Wynne Jones,Fantasy,4.08,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1364174947i/47521.jpg
Year of the Griffin,Diana Wynne Jones,Fantasy,4.11,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1355964309i/47573.jpg
Drawing Blood,Poppy Z. Brite,Horror,4.02,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1420794434i/47588.jpg
The Abhorsen Trilogy Box Set,Garth Nix,Fantasy,4.54,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1407105785i/47615.jpg
Lirael,Garth Nix,Fantasy,4.29,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1266458951i/47624.jpg
Hunting and Gathering,Anna Gavalda,Fiction,4.12,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327865734i/47780.jpg
Charlie Bone and the Hidden King,Jenny Nimmo,Fantasy,4.01,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388183822i/47881.jpg
"The Black Jewels Trilogy: Daughter of the Blood, Heir to the Shadows, Queen of the Darkness",Anne Bishop,Fantasy,4.39,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1435098931i/47953.jpg
The Invisible Ring,Anne Bishop,Fantasy,4.1,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1331322774i/47954.jpg
Daughter of the Blood,Anne Bishop,Fantasy,4.06,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1400569100i/47956.jpg
Heir to the Shadows,Anne Bishop,Fantasy,4.32,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1562632701i/47957.jpg
Queen of the Darkness,Anne Bishop,Fantasy,4.37,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1562632489i/47959.jpg
Night Watch,Terry Pratchett,Fantasy,4.5,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1320518310i/47989.jpg
Jingo,Terry Pratchett,Fantasy,4.18,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327921813i/47990.jpg
The Last Continent,Terry Pratchett,Fantasy,4.0,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1332672492i/47994.jpg
Thief of Time,Terry Pratchett,Fantasy,4.27,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388177603i/48002.jpg
Skeleton Man,Tony Hillerman,Mystery,4.01,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388663504i/48082.jpg
The Solitaire Mystery,Jostein Gaarder,Fiction,4.17,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327883395i/48318.jpg
The Easter Parade,Richard Yates,Fiction,4.03,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348001871i/48335.jpg
Collected Works: Wise Blood / A Good Man Is Hard to Find / The Violent Bear It Away / Everything That Rises Must Converge / Essays and Letters,Flannery O'Connor,Fiction,4.5,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1412900634i/48462.jpg
The Violent Bear It Away,Flannery O'Connor,Fiction,4.08,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388381676i/48468.jpg
Blindsight,Peter Watts,Science Fiction,4.01,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1386924412i/48484.jpg
The Darkest Hour,Erin Hunter,Fantasy,4.54,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1386924432i/49006.jpg
The Concrete Blonde,Michael Connelly,Mystery,4.21,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388241215i/49350.jpg
The Last Coyote,Michael Connelly,Mystery,4.25,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1170358620i/49353.jpg
El psicoanalista,John Katzenbach,Thriller,4.12,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1389831060i/49392.jpg
Notes from Underground,Fyodor Dostoevsky,Fiction,4.18,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1657562670i/49455.jpg
Cloud Atlas,David Mitchell,Fiction,4.01,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1563042852i/49628.jpg
A Sound of Thunder and Other Stories,Ray Bradbury,Science Fiction,4.2,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1407107292i/50014.jpg
Homeland,R.A. Salvatore,Fantasy,4.26,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1631983063i/50027.jpg
The Complete Robot,Isaac Asimov,Science Fiction,4.33,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1405467461i/50091.jpg
A Suitable Boy,Vikram Seth,Fiction,4.12,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1329421639i/50365.jpg
Little Big Man,Thomas Berger,Fiction,4.27,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1417781825i/50667.jpg
Jude,Kate Morgenroth,Young Adult,4.21,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1389499471i/50804.jpg
"Mister God, This is Anna",Fynn,Fiction,4.13,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1403183760i/50807.jpg
The Griffin & Sabine Trilogy,Nick Bantock,Fiction,4.37,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1338502560i/51061.jpg
The Growing Pains of Adrian Mole,Sue Townsend,Fiction,4.0,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1301643288i/51069.jpg
Guide,Dennis Cooper,Fiction,4.03,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1705744126i/51595.jpg
Johnny Got His Gun,Dalton Trumbo,Fiction,4.2,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1386925458i/51606.jpg
The Truth About Forever,Sarah Dessen,Young Adult,4.12,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1362767907i/51737.jpg
Just Listen,Sarah Dessen,Young Adult,4.05,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1358270741i/51738.jpg
Old Man's War,John Scalzi,Science Fiction,4.24,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1680461241i/51964.jpg
"The Price of Salt, or Carol",Patricia Highsmith,Fiction,4.02,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1628139806i/52258.jpg
Wild Seed,Octavia E. Butler,Fantasy,4.21,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388462753i/52318.jpg
Parable of the Sower,Octavia E. Butler,Fiction,4.21,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1442169447i/52397.jpg
The Hellbound Heart,Clive Barker,Horror,4.07,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327312426i/52635.jpg
Weaveworld,Clive Barker,Fantasy,4.13,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1329374451i/52640.jpg
Varjak Paw,S.F. Said,Fantasy,4.15,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388249542i/52862.jpg
The Lone Ranger and Tonto Fistfight in Heaven,Sherman Alexie,Fiction,4.09,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1557917045i/52873.jpg
The Toughest Indian in the World,Sherman Alexie,Fiction,4.08,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1386924179i/52877.jpg
The Ogre,Michel Tournier,Fiction,4.02,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1488341207i/52926.jpg
Hopscotch,Julio Cortázar,Fiction,4.21,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1367728486i/53413.jpg
62: A Model Kit,Julio Cortázar,Fiction,4.11,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1343888407i/53414.jpg
El túnel,Ernesto Sabato,Fiction,4.02,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1170423850i/53447.jpg
Zorba the Greek,Nikos Kazantzakis,Fiction,4.05,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1542885673i/53639.jpg
Hacia la Fundación,Isaac Asimov,Science Fiction,4.16,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1170430675i/53696.jpg
The Great Dune Trilogy,Frank Herbert,Science Fiction,4.37,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1419962914i/53764.jpg
The War of the End of the World,Mario Vargas Llosa,Fiction,4.24,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327889425i/53925.jpg
Travesuras de la niña mala,Mario Vargas Llosa,Fiction,4.12,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1405421130i/53926.jpg
The Feast of the Goat,Mario Vargas Llosa,Fiction,4.33,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1439920504i/53969.jpg
Conversation in the Cathedral,Mario Vargas Llosa,Fiction,4.36,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1410128964i/53970.jpg
The Tin Roof Blowdown,James Lee Burke,Mystery,4.18,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1386749351i/55018.jpg
House of Chains,Steven Erikson,Fantasy,4.34,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1548490548i/55398.jpg
Deadhouse Gates,Steven Erikson,Fantasy,4.27,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1385272744i/55401.jpg
Sweet Thursday,John Steinbeck,Fiction,4.11,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1386924622i/56077.jpg
The Traveler's Gift: Seven Decisions that Determine Personal Success,Andy Andrews,Fiction,4.08,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1380857528i/56466.jpg
Double Indemnity,James M. Cain,Fiction,4.06,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1643474470i/56616.jpg
Fatherland,Robert   Harris,Fiction,4.01,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1261912137i/56842.jpg
La tregua,Mario Benedetti,Fiction,4.18,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1371167309i/56919.jpg
País de las sombras largas,Hans Ruesch,Fiction,4.16,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1411170389i/57220.jpg
Jayber Crow,Wendell Berry,Fiction,4.39,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1433600577i/57460.jpg
Giants in the Earth,O.E. Rølvaag,Fiction,4.03,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1401111215i/57586.jpg
The Treasure of the Sierra Madre,B. Traven,Fiction,4.1,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388317834i/57658.jpg
L.A. Confidential,James Ellroy,Fiction,4.18,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348575361i/57727.jpg
Battle Royale,Koushun Takami,Horror,4.26,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1331235272i/57891.jpg
The Illuminatus! Trilogy,Robert Shea,Fiction,4.01,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1386923913i/57913.jpg
The Watchman,Robert Crais,Mystery,4.13,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1442928221i/57951.jpg
The Sight,David Clement-Davies,Fantasy,4.13,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388297746i/58085.jpg
Fire Bringer,David Clement-Davies,Fantasy,4.2,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1309213343i/58087.jpg
Eulalia!,Brian Jacques,Fantasy,4.11,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1441748387i/58092.jpg
David Copperfield,Charles Dickens,Fiction,4.03,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1461452762i/58696.jpg
Sandry's Book,Tamora Pierce,Fantasy,4.03,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1328860148i/58889.jpg
Tris's Book,Tamora Pierce,Fantasy,4.11,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1328860149i/58890.jpg
Trunk Music,Michael Connelly,Mystery,4.21,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1386926044i/58962.jpg
Chess Story,Stefan Zweig,Fiction,4.27,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1657549823i/59151.jpg
The Talisman,Stephen King,Horror,4.12,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1170530286i/59219.jpg
The Golem's Eye,Jonathan Stroud,Fantasy,4.11,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1441130242i/59263.jpg
Ptolemy's Gate,Jonathan Stroud,Fantasy,4.27,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1528705796i/59264.jpg
The Bartimaeus Trilogy Boxed Set,Jonathan Stroud,Fantasy,4.43,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1386924135i/59268.jpg
The Three Impostors and Other Stories,Arthur Machen,Horror,4.08,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1386921124i/59396.jpg
El siglo de las luces,Alejo Carpentier,Fiction,4.13,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1354467957i/59504.jpg
The Poor Mouth,Flann O'Brien,Fiction,4.07,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1386921561i/59641.jpg
Cosmicomics,Italo Calvino,Fiction,4.16,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1676634651i/59780.jpg
Jewels of the Sun,Nora Roberts,Romance,4.22,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388194052i/59810.jpg
Valley of Silence,Nora Roberts,Romance,4.25,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1666266123i/59813.jpg
Dance Upon the Air,Nora Roberts,Romance,4.21,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1263843885i/59829.jpg
Accident,Danielle Steel,Romance,4.01,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1170537130i/59882.jpg
Safe Harbour,Danielle Steel,Romance,4.08,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1170537180i/59889.jpg
Thurston House,Danielle Steel,Romance,4.0,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1170537210i/59904.jpg
The Lathe of Heaven,Ursula K. Le Guin,Science Fiction,4.12,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1433084322i/59924.jpg
Mapp and Lucia,E.F. Benson,Fiction,4.23,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1299428415i/60063.jpg
The Collected Ghost Stories of E.F. Benson,E.F. Benson,Horror,4.14,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1170538064i/60075.jpg
La ciudad y los perros,Mario Vargas Llosa,Fiction,4.17,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388862058i/60142.jpg
Peace,Gene Wolfe,Fantasy,4.11,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1391052690i/60213.jpg
The Urth of the New Sun,Gene Wolfe,Fantasy,4.05,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1532670795i/60215.jpg
Halo: The Fall of Reach,Eric S. Nylund,Science Fiction,4.26,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1436746591i/60229.jpg
Corazón tan blanco,Javier Marías,Fiction,4.02,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1602726720i/60254.jpg
The Ruins of Gorlan,John Flanagan,Fantasy,4.25,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1293952830i/60400.jpg
Coming Home,Rosamunde Pilcher,Fiction,4.36,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1347734548i/60471.jpg
Poison Study,Maria V. Snyder,Fantasy,4.1,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388519019i/60510.jpg
A Month in the Country,J.L. Carr,Fiction,4.12,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1657549494i/60707.jpg
Blood Brothers,Brian Lumley,Horror,4.17,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1312040059i/60837.jpg
Lilith's Brood,Octavia E. Butler,Science Fiction,4.37,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1680034070i/60926.jpg
Dawn,Octavia E. Butler,Science Fiction,4.15,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388290339i/60929.jpg
Parable of the Talents,Octavia E. Butler,Science Fiction,4.31,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1170553715i/60932.jpg
Possessing the Secret of Joy,Alice Walker,Fiction,4.09,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1170553834i/60935.jpg
The Temple of My Familiar,Alice Walker,Fiction,4.05,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1170553835i/60937.jpg
Novecento. Un monologo,Alessandro Baricco,Fiction,4.18,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1577055397i/61266.jpg
Contact,Carl Sagan,Science Fiction,4.15,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1602082958i/61666.jpg
Memory,Lois McMaster Bujold,Science Fiction,4.43,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1460274588i/61880.jpg
Komarr,Lois McMaster Bujold,Science Fiction,4.29,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1322572043i/61884.jpg
The Curse of Chalion,Lois McMaster Bujold,Fantasy,4.17,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1322571773i/61886.jpg
A Civil Campaign,Lois McMaster Bujold,Science Fiction,4.41,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1386924032i/61899.jpg
Shards of Honour,Lois McMaster Bujold,Science Fiction,4.07,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1392767899i/61903.jpg
Paladin of Souls,Lois McMaster Bujold,Fantasy,4.18,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388350884i/61904.jpg
Barrayar,Lois McMaster Bujold,Science Fiction,4.29,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1397151220i/61905.jpg
The Warrior's Apprentice,Lois McMaster Bujold,Science Fiction,4.27,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1170597854i/61906.jpg
Mirror Dance,Lois McMaster Bujold,Science Fiction,4.31,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1694202946i/61909.jpg
Young Miles,Lois McMaster Bujold,Science Fiction,4.4,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1435940331i/61916.jpg
All the Weyrs of Pern,Anne McCaffrey,Fantasy,4.21,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1322034004i/61926.jpg
The Rowan,Anne McCaffrey,Science Fiction,4.05,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1358551536i/61938.jpg
Dragonsblood,Todd McCaffrey,Fantasy,4.04,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1170597953i/61939.jpg
Moreta: Dragonlady of Pern,Anne McCaffrey,Fantasy,4.02,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1204647178i/61958.jpg
Crystal Line,Anne McCaffrey,Science Fiction,4.06,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1217613862i/61970.jpg
Dragonflight,Anne McCaffrey,Fantasy,4.09,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388182243i/61975.jpg
A Night in the Lonesome October,Roger Zelazny,Fantasy,4.18,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1274492048i/62005.jpg
The Queen's Gambit,Walter Tevis,Fiction,4.19,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388265750i/62022.jpg
The City of Dreaming Books,Walter Moers,Fantasy,4.39,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1320430394i/62031.jpg
The 13½ Lives of Captain Bluebear,Walter Moers,Fantasy,4.3,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388176963i/62032.jpg
Rumo & His Miraculous Adventures,Walter Moers,Fantasy,4.51,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348657010i/62033.jpg
A Storm of Swords,George R.R. Martin,Fantasy,4.54,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1571318786i/62291.jpg
Sword in the Storm,David Gemmell,Fantasy,4.29,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388378667i/62292.jpg
